112_20020102.txt.tml.plain	0	0-1-1	event	e1	1
112_20020102.txt.tml.plain	0	12-1-0	event	e2	1
112_20020102.txt.tml.plain	0	20-1-0	event	e4	1
112_20020102.txt.tml.plain	1	9-1-0	event	e5	1
112_20020102.txt.tml.plain	1	24-1-0	event	e6	1
112_20020102.txt.tml.plain	1	26-1-0	event	e7	1
112_20020102.txt.tml.plain	2	2-1-0	event	e8	1
112_20020102.txt.tml.plain	2	10-1-0	event	e9	1
112_20020102.txt.tml.plain	2	30-1-0	event	e10	1
112_20020102.txt.tml.plain	2	37-1-0	event	e11	1
112_20020102.txt.tml.plain	3	9-1-0	event	e13	1
112_20020102.txt.tml.plain	3	16-1-0	event	e14	1
112_20020102.txt.tml.plain	3	19-1-0	event	e15	1
112_20020102.txt.tml.plain	4	7-1-0	event	e16	1
112_20020102.txt.tml.plain	4	18-1-0	event	e17	1
112_20020102.txt.tml.plain	4	26-1-0	event	e18	1
112_20020102.txt.tml.plain	4	28-1-0	event	e19	1
112_20020102.txt.tml.plain	4	30-1-0	event	e20	1
112_20020102.txt.tml.plain	5	2-1-0	event	e22	1
112_20020102.txt.tml.plain	5	7-1-0	event	e23	1
112_20020102.txt.tml.plain	6	18-1-0	event	e24	1
112_20020102.txt.tml.plain	6	23-1-0	event	e26	1
112_20020102.txt.tml.plain	7	7-1-0	event	e27	1
112_20020102.txt.tml.plain	7	12-1-0	event	e28	1
112_20020102.txt.tml.plain	7	17-1-0	event	e29	1
112_20020102.txt.tml.plain	8	3-1-0	event	e30	1
112_20020102.txt.tml.plain	9	0-1-0	event	e31	1
112_20020102.txt.tml.plain	9	15-1-0	event	e32	1
112_20020102.txt.tml.plain	10	2-1-0	event	e34	1
112_20020102.txt.tml.plain	10	14-1-0	event	e35	1
112_20020102.txt.tml.plain	10	16-1-0	event	e36	1
112_20020102.txt.tml.plain	10	22-1-0	event	e38	1
112_20020102.txt.tml.plain	10	25-1-0	event	e39	1
112_20020102.txt.tml.plain	10	32-1-0	event	e40	1
112_20020102.txt.tml.plain	10	33-1-0	event	e41	1
112_20020102.txt.tml.plain	10	36-1-0	event	e42	1
112_20020102.txt.tml.plain	10	46-1-0	event	e44	1
112_20020102.txt.tml.plain	11	2-1-0	event	e45	1
112_20020102.txt.tml.plain	11	11-1-0	event	e46	1
112_20020102.txt.tml.plain	12	3-1-0	event	e47	1
112_20020102.txt.tml.plain	12	9-1-0	event	e48	1
112_20020102.txt.tml.plain	12	14-1-0	event	e49	1
112_20020102.txt.tml.plain	12	15-1-0	event	e50	1
12_19990401.txt.tml.plain	0	0-1-1	event	e1	1
12_19990401.txt.tml.plain	0	5-1-0	event	e2	1
12_19990401.txt.tml.plain	0	11-1-0	event	e3	1
12_19990401.txt.tml.plain	1	2-1-0	event	e4	1
12_19990401.txt.tml.plain	1	12-1-0	event	e5	1
12_19990401.txt.tml.plain	2	0-1-0	event	e6	1
12_19990401.txt.tml.plain	2	6-1-0	event	e7	1
12_19990401.txt.tml.plain	2	12-1-0	event	e8	1
12_19990401.txt.tml.plain	3	5-1-0	event	e9	1
12_19990401.txt.tml.plain	3	9-1-0	event	e10	1
12_19990401.txt.tml.plain	3	13-1-0	event	e11	1
12_19990401.txt.tml.plain	3	27-1-0	event	e13	1
12_19990401.txt.tml.plain	3	31-1-0	event	e15	1
12_19990401.txt.tml.plain	4	1-1-0	event	e16	1
12_19990401.txt.tml.plain	4	7-1-0	event	e17	1
12_19990401.txt.tml.plain	4	9-1-0	event	e18	1
12_19990401.txt.tml.plain	4	17-1-0	event	e20	1
106_20010202.txt.tml.plain	0	0-1-1	event	e1	1
106_20010202.txt.tml.plain	0	1-1-0	event	e2	1
106_20010202.txt.tml.plain	0	10-1-0	event	e3	1
106_20010202.txt.tml.plain	0	12-1-0	event	e4	1
106_20010202.txt.tml.plain	0	20-1-0	event	e5	1
106_20010202.txt.tml.plain	0	21-1-0	event	e6	1
106_20010202.txt.tml.plain	0	23-1-0	event	e7	1
106_20010202.txt.tml.plain	0	37-1-0	event	e8	1
106_20010202.txt.tml.plain	1	2-1-0	event	e9	1
106_20010202.txt.tml.plain	1	4-1-0	event	e10	1
106_20010202.txt.tml.plain	1	7-1-0	event	e11	1
106_20010202.txt.tml.plain	1	9-1-0	event	e12	1
11476_20000614.txt.tml.plain	0	4-1-0	event	e1	1
11476_20000614.txt.tml.plain	0	5-1-0	event	e2	1
11476_20000614.txt.tml.plain	0	8-1-0	event	e3	1
11476_20000614.txt.tml.plain	0	16-1-0	event	e4	1
11476_20000614.txt.tml.plain	0	19-1-0	event	e5	1
11476_20000614.txt.tml.plain	0	25-1-0	event	e6	1
11476_20000614.txt.tml.plain	0	36-1-0	event	e7	1
11476_20000614.txt.tml.plain	0	38-1-0	event	e8	1
11476_20000614.txt.tml.plain	0	54-1-0	event	e9	1
11476_20000614.txt.tml.plain	0	58-1-0	event	e10	1
11476_20000614.txt.tml.plain	0	61-1-0	event	e11	1
11476_20000614.txt.tml.plain	0	63-1-0	event	e12	1
11476_20000614.txt.tml.plain	0	65-1-0	event	e13	1
11476_20000614.txt.tml.plain	0	73-1-0	event	e14	1
11476_20000614.txt.tml.plain	0	76-1-0	event	e15	1
11476_20000614.txt.tml.plain	0	83-1-0	event	e16	1
11476_20000614.txt.tml.plain	0	94-1-0	event	e17	1
11476_20000614.txt.tml.plain	0	96-1-0	event	e18	1
11476_20000614.txt.tml.plain	0	98-1-0	event	e19	1
11476_20000614.txt.tml.plain	0	99-1-0	event	e20	1
11476_20000614.txt.tml.plain	1	1-1-0	event	e21	1
11476_20000614.txt.tml.plain	1	4-1-0	event	e22	1
11476_20000614.txt.tml.plain	1	9-1-0	event	e23	1
11476_20000614.txt.tml.plain	1	18-1-0	event	e24	1
11476_20000614.txt.tml.plain	1	29-1-0	event	e25	1
11476_20000614.txt.tml.plain	1	30-1-0	event	e26	1
11476_20000614.txt.tml.plain	1	38-1-0	event	e27	1
11476_20000614.txt.tml.plain	2	14-1-0	event	e28	1
11476_20000614.txt.tml.plain	2	21-1-0	event	e30	1
11476_20000614.txt.tml.plain	2	29-1-0	event	e31	1
11476_20000614.txt.tml.plain	2	31-1-0	event	e32	1
11476_20000614.txt.tml.plain	2	34-1-0	event	e33	1
11476_20000614.txt.tml.plain	2	36-1-0	event	e34	1
11476_20000614.txt.tml.plain	2	41-1-0	event	e35	1
11476_20000614.txt.tml.plain	2	43-1-0	event	e36	1
11476_20000614.txt.tml.plain	2	48-1-0	event	e37	1
113_19990501_b.txt.tml.plain	0	2-1-0	event	e1	1
113_19990501_b.txt.tml.plain	0	7-1-0	event	e2	1
113_19990501_b.txt.tml.plain	1	2-1-0	event	e3	1
113_19990501_b.txt.tml.plain	1	8-1-0	event	e4	1
113_19990501_b.txt.tml.plain	1	17-1-0	event	e5	1
113_19990501_b.txt.tml.plain	2	2-1-0	event	e6	1
113_19990501_b.txt.tml.plain	2	3-1-0	event	e7	1
113_19990501_b.txt.tml.plain	2	5-1-0	event	e8	1
113_19990501_b.txt.tml.plain	2	8-1-0	event	e9	1
113_19990501_b.txt.tml.plain	2	13-1-0	event	e10	1
113_19990501_b.txt.tml.plain	2	18-1-0	event	e11	1
113_19990501_b.txt.tml.plain	3	1-1-0	event	e12	1
113_19990501_b.txt.tml.plain	3	3-1-0	event	e13	1
113_19990501_b.txt.tml.plain	3	10-1-0	event	e14	1
113_19990501_b.txt.tml.plain	3	13-1-0	event	e15	1
108_20000301_b.txt.tml.plain	0	2-1-0	event	e1	1
108_20000301_b.txt.tml.plain	0	4-1-0	event	e2	1
108_20000301_b.txt.tml.plain	0	5-1-0	event	e3	1
108_20000301_b.txt.tml.plain	1	6-1-0	event	e4	1
108_20000301_b.txt.tml.plain	1	9-1-0	event	e5	1
108_20000301_b.txt.tml.plain	1	12-1-0	event	e6	1
108_20000301_b.txt.tml.plain	1	15-1-0	event	e7	1
108_20000301_b.txt.tml.plain	1	34-1-0	event	e8	1
108_20000301_b.txt.tml.plain	1	41-1-0	event	e9	1
108_20000301_b.txt.tml.plain	1	46-1-0	event	e10	1
108_20000301_b.txt.tml.plain	2	8-1-0	event	e11	1
108_20000301_b.txt.tml.plain	3	3-1-0	event	e12	1
108_20000301_b.txt.tml.plain	3	6-1-0	event	e13	1
108_20000301_b.txt.tml.plain	3	9-1-0	event	e14	1
108_20000301_b.txt.tml.plain	3	15-1-0	event	e15	1
108_20000301_b.txt.tml.plain	3	16-1-0	event	e16	1
108_20000301_b.txt.tml.plain	3	21-1-0	event	e17	1
108_20000301_b.txt.tml.plain	4	6-1-0	event	e18	1
108_20000301_b.txt.tml.plain	4	8-1-0	event	e19	1
108_20000301_b.txt.tml.plain	5	1-1-0	event	e20	1
108_20000301_b.txt.tml.plain	5	5-1-0	event	e21	1
108_20000301_b.txt.tml.plain	5	17-1-0	event	e22	1
108_20000301_b.txt.tml.plain	6	4-1-0	event	e23	1
108_20000301_b.txt.tml.plain	6	6-1-0	event	e24	1
108_20000301_b.txt.tml.plain	6	9-1-0	event	e25	1
108_20000301_b.txt.tml.plain	6	11-1-0	event	e26	1
108_20000301_b.txt.tml.plain	6	14-1-0	event	e27	1
108_20000301_b.txt.tml.plain	6	16-1-0	event	e28	1
108_20000301_b.txt.tml.plain	6	18-1-0	event	e29	1
10646_20000313.txt.tml.plain	0	8-1-0	event	e1	1
10646_20000313.txt.tml.plain	0	19-1-0	event	e2	1
10646_20000313.txt.tml.plain	0	22-1-0	event	e3	1
10646_20000313.txt.tml.plain	0	24-1-0	event	e4	1
10646_20000313.txt.tml.plain	1	7-1-0	event	e5	1
10646_20000313.txt.tml.plain	1	12-1-0	event	e6	1
10646_20000313.txt.tml.plain	1	14-1-0	event	e7	1
10646_20000313.txt.tml.plain	1	18-1-0	event	e8	1
10646_20000313.txt.tml.plain	1	33-1-0	event	e9	1
10646_20000313.txt.tml.plain	1	43-1-0	event	e10	1
10646_20000313.txt.tml.plain	1	48-1-0	event	e12	1
10646_20000313.txt.tml.plain	1	54-1-0	event	e13	1
10646_20000313.txt.tml.plain	1	61-1-0	event	e14	1
10646_20000313.txt.tml.plain	1	71-1-0	event	e15	1
10646_20000313.txt.tml.plain	1	77-1-0	event	e16	1
10646_20000313.txt.tml.plain	1	83-1-0	event	e17	1
10646_20000313.txt.tml.plain	1	84-1-0	event	e18	1
10646_20000313.txt.tml.plain	1	87-1-0	event	e19	1
10646_20000313.txt.tml.plain	1	89-1-0	event	e20	1
10646_20000313.txt.tml.plain	1	94-1-0	event	e21	1
10646_20000313.txt.tml.plain	1	96-1-0	event	e22	1
10646_20000313.txt.tml.plain	2	4-1-0	event	e23	1
10646_20000313.txt.tml.plain	2	7-1-0	event	e24	1
10646_20000313.txt.tml.plain	2	11-1-0	event	e25	1
10646_20000313.txt.tml.plain	2	14-1-0	event	e26	1
10646_20000313.txt.tml.plain	2	16-1-0	event	e27	1
10646_20000313.txt.tml.plain	2	17-1-0	event	e28	1
10646_20000313.txt.tml.plain	2	27-1-0	event	e29	1
10646_20000313.txt.tml.plain	2	29-1-0	event	e30	1
10646_20000313.txt.tml.plain	2	31-1-0	event	e31	1
10646_20000313.txt.tml.plain	2	33-1-0	event	e32	1
10646_20000313.txt.tml.plain	2	38-1-0	event	e33	1
