wsj_0161.tml.plain	0	2-s	event	e1	1	class	REPORTING
wsj_0161.tml.plain	0	4-s	event	e2	1	class	I_STATE
wsj_0161.tml.plain	0	6-s	event	e4	1	class	REPORTING
wsj_0161.tml.plain	0	10-s	event	e5	1	class	OCCURRENCE
wsj_0161.tml.plain	1	7-s	event	e7	1	class	REPORTING
wsj_0161.tml.plain	1	10-s	event	e8	1	class	OCCURRENCE
wsj_0161.tml.plain	1	24-s	event	e65	1	class	OCCURRENCE
wsj_0161.tml.plain	1	38-s	event	e66	1	class	OCCURRENCE
wsj_0161.tml.plain	1	43-s	event	e12	1	class	OCCURRENCE
wsj_0161.tml.plain	2	4-s	event	e15	1	class	REPORTING
wsj_0161.tml.plain	2	7-s	event	e16	1	class	OCCURRENCE
wsj_0161.tml.plain	3	7-s	event	e21	1	class	OCCURRENCE
wsj_0161.tml.plain	3	14-s	event	e23	1	class	OCCURRENCE
wsj_0161.tml.plain	4	5-s	event	e32	1	class	STATE
NYT20000105.0325.tml.plain	0	6-s	event	e1	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	0	15-s	event	e2	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	0	24-s	event	e3	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	0	33-s	event	e4	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	1	18-s	event	e6	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	1	24-s	event	e94	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	1	27-s	event	e7	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	1	42-s	event	e137	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	1	46-s	event	e8	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	1	56-s	event	e9	1	class	REPORTING
NYT20000105.0325.tml.plain	2	21-s	event	e11	1	class	REPORTING
NYT20000105.0325.tml.plain	2	24-s	event	e95	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	4	3-s	event	e97	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	4	5-s	event	e12	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	4	12-s	event	e13	1	class	REPORTING
NYT20000105.0325.tml.plain	4	16-s	event	e14	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	5	8-s	event	e15	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	5	21-s	event	e16	1	class	REPORTING
NYT20000105.0325.tml.plain	5	24-s	event	e17	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	5	26-s	event	e18	1	class	REPORTING
NYT20000105.0325.tml.plain	5	29-s	event	e100	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	5	34-s	event	e19	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	6	2-s	event	e138	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	6	14-s	event	e20	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	6	18-s	event	e21	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	6	20-s	event	e22	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	10	15-s	event	e139	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	10	23-s	event	e23	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	10	26-s	event	e24	1	class	I_ACTION
NYT20000105.0325.tml.plain	10	28-s	event	e25	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	10	31-s	event	e26	1	class	REPORTING
NYT20000105.0325.tml.plain	10	35-s	event	e27	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	11	3-s	event	e28	1	class	I_STATE
NYT20000105.0325.tml.plain	11	8-s	event	e140	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	11	15-s	event	e29	1	class	REPORTING
NYT20000105.0325.tml.plain	12	8-s	event	e31	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	12	17-s	event	e141	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	12	21-s	event	e32	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	13	7-s	event	e33	1	class	REPORTING
NYT20000105.0325.tml.plain	13	11-s	event	e105	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	13	15-s	event	e106	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	13	17-s	event	e107	1	class	I_ACTION
NYT20000105.0325.tml.plain	13	26-s	event	e35	1	class	I_ACTION
NYT20000105.0325.tml.plain	13	44-s	event	e36	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	13	47-s	event	e109	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	13	49-s	event	e37	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	14	1-s	event	e38	1	class	REPORTING
NYT20000105.0325.tml.plain	14	4-s	event	e110	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	14	10-s	event	e111	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	14	31-s	event	e40	1	class	REPORTING
NYT20000105.0325.tml.plain	14	37-s	event	e41	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	15	8-s	event	e42	1	class	REPORTING
NYT20000105.0325.tml.plain	15	17-s	event	e43	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	16	13-s	event	e44	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	16	29-s	event	e142	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	16	35-s	event	e45	1	class	I_ACTION
NYT20000105.0325.tml.plain	16	40-s	event	e112	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	16	43-s	event	e46	1	class	REPORTING
NYT20000105.0325.tml.plain	17	12-s	event	e47	1	class	REPORTING
NYT20000105.0325.tml.plain	18	6-s	event	e143	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	19	19-s	event	e48	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	23	3-s	event	e49	1	class	REPORTING
NYT20000105.0325.tml.plain	23	21-s	event	e50	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	23	30-s	event	e116	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	24	2-s	event	e51	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	24	8-s	event	e52	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	24	10-s	event	e53	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	24	20-s	event	e117	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	24	34-s	event	e118	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	25	11-s	event	e54	1	class	REPORTING
NYT20000105.0325.tml.plain	25	15-s	event	e55	1	class	I_STATE
NYT20000105.0325.tml.plain	25	17-s	event	e56	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	25	34-s	event	e57	1	class	I_ACTION
NYT20000105.0325.tml.plain	25	36-s	event	e58	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	25	43-s	event	e59	1	class	REPORTING
NYT20000105.0325.tml.plain	26	4-s	event	e144	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	26	6-s	event	e60	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	26	17-s	event	e61	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	27	11-s	event	e62	1	class	I_STATE
NYT20000105.0325.tml.plain	27	13-s	event	e63	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	28	2-s	event	e64	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	28	8-s	event	e122	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	28	11-s	event	e123	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	29	3-s	event	e65	1	class	REPORTING
NYT20000105.0325.tml.plain	29	7-s	event	e66	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	29	11-s	event	e67	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	29	15-s	event	e68	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	29	17-s	event	e124	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	29	25-s	event	e69	1	class	REPORTING
NYT20000105.0325.tml.plain	31	6-s	event	e70	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	31	8-s	event	e71	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	31	28-s	event	e72	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	31	42-s	event	e73	1	class	REPORTING
NYT20000105.0325.tml.plain	32	6-s	event	e74	1	class	REPORTING
NYT20000105.0325.tml.plain	32	9-s	event	e129	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	33	11-s	event	e75	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	33	17-s	event	e76	1	class	REPORTING
NYT20000105.0325.tml.plain	35	16-s	event	e133	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	35	28-s	event	e78	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	35	36-s	event	e79	1	class	REPORTING
NYT20000105.0325.tml.plain	36	17-s	event	e80	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	38	19-s	event	e81	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	38	22-s	event	e82	1	class	REPORTING
NYT20000105.0325.tml.plain	39	7-s	event	e83	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	39	17-s	event	e85	1	class	PERCEPTION
NYT20000105.0325.tml.plain	39	22-s	event	e86	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	39	29-s	event	e87	1	class	OCCURRENCE
NYT20000105.0325.tml.plain	39	38-s	event	e88	1	class	REPORTING
NYT20000601.0442.tml.plain	0	24-s	event	e2	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	0	26-s	event	e3	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	0	30-s	event	e127	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	1	3-s	event	e5	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	1	5-s	event	e6	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	1	13-s	event	e7	1	class	I_STATE
NYT20000601.0442.tml.plain	1	26-s	event	e129	1	class	I_ACTION
NYT20000601.0442.tml.plain	2	3-s	event	e8	1	class	REPORTING
NYT20000601.0442.tml.plain	2	7-s	event	e9	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	2	9-s	event	e130	1	class	I_ACTION
NYT20000601.0442.tml.plain	3	7-s	event	e10	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	3	9-s	event	e132	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	3	16-s	event	e11	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	3	19-s	event	e133	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	4	3-s	event	e134	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	4	4-s	event	e12	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	4	17-s	event	e14	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	4	19-s	event	e135	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	5	8-s	event	e136	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	5	14-s	event	e15	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	6	1-s	event	e137	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	6	2-s	event	e211	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	6	14-s	event	e140	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	7	2-s	event	e200	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	7	3-s	event	e17	1	class	I_ACTION
NYT20000601.0442.tml.plain	7	5-s	event	e18	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	7	27-s	event	e19	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	8	2-s	event	e143	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	8	3-s	event	e21	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	8	8-s	event	e23	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	8	12-s	event	e24	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	8	18-s	event	e144	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	9	3-s	event	e25	1	class	REPORTING
NYT20000601.0442.tml.plain	9	14-s	event	e27	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	9	23-s	event	e28	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	9	36-s	event	e30	1	class	REPORTING
NYT20000601.0442.tml.plain	10	7-s	event	e148	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	10	9-s	event	e31	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	10	13-s	event	e149	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	10	29-s	event	e151	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	11	5-s	event	e32	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	11	7-s	event	e33	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	11	11-s	event	e152	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	11	13-s	event	e34	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	11	17-s	event	e35	1	class	REPORTING
NYT20000601.0442.tml.plain	11	26-s	event	e155	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	12	5-s	event	e36	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	12	10-s	event	e156	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	12	16-s	event	e37	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	12	29-s	event	e38	1	class	ASPECTUAL
NYT20000601.0442.tml.plain	12	31-s	event	e157	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	13	11-s	event	e39	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	13	15-s	event	e40	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	13	18-s	event	e158	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	13	20-s	event	e201	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	14	3-s	event	e202	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	14	5-s	event	e41	1	class	ASPECTUAL
NYT20000601.0442.tml.plain	14	7-s	event	e159	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	14	10-s	event	e42	1	class	REPORTING
NYT20000601.0442.tml.plain	14	15-s	event	e203	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	15	4-s	event	e43	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	15	5-s	event	e44	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	15	22-s	event	e46	1	class	I_STATE
NYT20000601.0442.tml.plain	15	28-s	event	e47	1	class	REPORTING
NYT20000601.0442.tml.plain	16	7-s	event	e48	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	16	9-s	event	e162	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	16	13-s	event	e49	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	16	25-s	event	e50	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	17	9-s	event	e51	1	class	REPORTING
NYT20000601.0442.tml.plain	17	33-s	event	e52	1	class	REPORTING
NYT20000601.0442.tml.plain	17	36-s	event	e53	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	17	37-s	event	e165	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	17	38-s	event	e54	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	18	3-s	event	e55	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	18	8-s	event	e56	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	18	11-s	event	e166	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	18	15-s	event	e167	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	18	17-s	event	e57	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	18	21-s	event	e204	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	19	20-s	event	e58	1	class	REPORTING
NYT20000601.0442.tml.plain	20	5-s	event	e59	1	class	REPORTING
NYT20000601.0442.tml.plain	20	10-s	event	e60	1	class	I_STATE
NYT20000601.0442.tml.plain	20	12-s	event	e61	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	22	4-s	event	e62	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	22	22-s	event	e63	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	23	6-s	event	e205	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	23	11-s	event	e64	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	23	13-s	event	e65	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	24	4-s	event	e66	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	24	11-s	event	e67	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	24	13-s	event	e68	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	24	22-s	event	e70	1	class	REPORTING
NYT20000601.0442.tml.plain	25	3-s	event	e206	1	class	OCCURRENCE
NYT20000601.0442.tml.plain	25	12-s	event	e71	1	class	REPORTING
NYT20000601.0442.tml.plain	25	17-s	event	e72	1	class	I_STATE
